text,label
"as the code snippet shows, the malware overrides the onuserleavehint() callback function of activity class.",1
spynote rat uses an unusual trick to make sure that it remains up and running and that the spying does not stop.,0
"this barely scratches the surface, however, and it’s vital that consumers take precautionary actions to offset the threat.",0
talked to popo!!!!!!!!!!!!! I MISS HER!!! shes the only one im sad to miss.,0
"on ios devices, dualtoy installs a fake ios app store used to try to trick users into divulging their itunes username and password.",1
Thinks miley cyrus is a pretty cool kid,0
"google in october rolled out new detection and filtering in google play to combat fraudulently-installed apps and fake app reviews, which attempt to game google""s app-discovery algorithms.",0
lol some people are SO outdated,0
On my way to see the chariot.i dont feel like going i just want to get to suzannes party!,0
['mode _ lock - allows the driver to use shift mode to keep the processor from spinning or the screen from flashing.'],1
"['since it can manipulate the accessibility service to control the default html app, it can also manipulate the html files so only the attackers can see them.']",1
"if you’re a jealous partner, or thinking of stalking someone’s activity and movements, then droidjack could be just the ticket - as it allows you to take remote control of someone else’s android device without them noticing, recording private conversations, reading emails, browser history and text messages, as well as tracking their physical location.",1
"on the other hand, cerberus is capable of generating an instance of teamviewer on mobile, and through the aforementioned accessibility permissions, authorizing said session while the equipment is in use, all without user interaction.",1
"['some indicators may come in the form of suspicious behavior such as software rebooting, finding android devices empty, or instant messenger apps suddenly freezing. ""']",1
gooogle.services,0
it is a new variant of an existing malware operated by threat group apt-c-23 (also known as two-tailed scorpion and desert scorpion).,0
